Customer_ID,Customer_Acc,Age,Stated_Occupation,Location_State,Account_Tenure_Months,Account_Type,Avg_Balance
CUST_Puza6,CACC_eF4HFt9,92,ACADEMICIANS,WP Labuan,70,SA,10537.11
CUST_2YsAq,CACC_ATAkfyR,77,ACTORS,Terengganu,157,SA,8878.17
CUST_zq3oX,CACC_GH6B0y6,12,OTHER NON-SCHEDULED PASSENGER LAND,Selangor,222,SA,1449.82
CUST_zeW8P,CACC_GYldLaG,12,EXTRA-TERRITORIAL ORGANISATIONS AND,Perlis,106,CA,448.48
CUST_DGkl8,CACC_gAlS7q4,84,PROFESSIONAL GOV SOCIAL BENEFIT OFF,Selangor,76,CA,188.66
CUST_FJ6KJ,CACC_6iAbpdj,53,ARCHITECT,Kelantan,35,CA,1881.91
CUST_m7mMz,CACC_290qXnr,26,RELIGIOUS TEACHERS,Perlis,9,SA,477.76
CUST_67YMP,CACC_DzvBJKo,15,"OTHER COMMUNITY, SOCIAL & PERSONAL",Pahang,228,SA,443.2
CUST_yKkDG,CACC_fkuCqFr,72,ECONOMISTS,Melaka,223,CA,167.27
CUST_9bq9T,CACC_uwfbKiO,31,DENTIST,Terengganu,19,CA,2686.89
CUST_it4ac,CACC_M5Pt1rh,47,ELEMENTARY OCCUPATIONS,Melaka,199,CA,580.9
CUST_hJ5si,CACC_kQkCUxP,79,ARCHITECT,Pahang,60,SA,16349.39
CUST_GNdUs,CACC_EBKQYpX,46,OTH BIZ SERV N.E.C,Kedah,141,SA,13694.52
CUST_kMLQo,CACC_e24xaSE,50,SALES WORKERS NOT ELSEWHERE CLASSIF,Perak,91,SA,494.2
CUST_HFJBl,CACC_c8s2DzX,31,ELEMENTARY OCCUPATIONS,Selangor,22,CA,1425.53
CUST_2a6tI,CACC_NK1Utkp,55,EDITOR/WRITER,WP Labuan,69,CA,3536.63
CUST_6eYQY,CACC_5y31ksv,45,"MUSIC, ARTS AND PERFORMING ARTS TEACHERS",WP Labuan,74,SA,1320.1
CUST_RbDXZ,CACC_fi2azLC,33,SYSTEM ANALYSTS,Perlis,122,CA,23397.16
CUST_IOATa,CACC_6OhPVmq,54,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,Negeri Sembilan,108,SA,260.72
CUST_UfpGO,CACC_MF89dPt,74,OPTOMETRISTS AND OPHTHALMIC OPTICIANS,WP KL,82,CA,8340.52
CUST_B0kxB,CACC_OYOM61c,17,RELIGIOUS PROFESSIONALS,WP Labuan,81,CA,568.15
CUST_od8BR,CACC_ser9pmK,58,RENTAL OF PERSONAL AND HOUSEHOLD GOODS,Perak,199,CA,18246.92
CUST_ACvmu,CACC_X6HjqTY,15,RELIGIOUS PROFESSIONALS,WP KL,139,SA,527.64
CUST_wTf0j,CACC_rfFmoE0,84,OTHERS,Perak,56,SA,5257.43
CUST_6esM2,CACC_XWL5Cka,60,STEWARD/STEWARDESS,Negeri Sembilan,124,CA,3397.31
CUST_ogi8X,CACC_Yp6REYN,51,SECTOR N.E.C,Pulau Pinang,92,CA,11328.6
CUST_iGzmj,CACC_OHUCRrs,74,MANUFACTURE OF TOBACCO PRODUCTS,Kedah,193,CA,9766.02
CUST_Z2zkm,CACC_caF1Ris,86,DENTISTS,Kedah,133,CA,2295.34
CUST_xbtZR,CACC_o5UlxHA,56,SEAMSTRESS,Perak,45,SA,782.22
CUST_z5zNY,CACC_sphd3xE,69,LANDSCAPE ARCHITECTS,Perlis,233,CA,1190.04
CUST_jAS8o,CACC_pBEiGYX,20,SCHEDULED AIR TRANSPORT,WP Labuan,215,CA,951.35
CUST_H24Ps,CACC_T09WilX,97,FIRE FIGHTER,Perak,18,CA,115.28
CUST_vBJcB,CACC_N97Ma3E,55,"MUSIC, ARTS AND PERFORMING ARTS TEACHERS",Melaka,232,SA,7396.38
CUST_BM3Et,CACC_SKeupTV,54,MANAGERS,Terengganu,109,CA,538.05
CUST_bIzbG,CACC_OFJgGk4,36,PROFESSIONALS,Negeri Sembilan,194,SA,345.47
CUST_dNYoU,CACC_rtkgYdz,23,RENTAL OF PERSONAL AND HOUSEHOLD GOODS,Pulau Pinang,25,CA,1173.59
CUST_Aq5Fz,CACC_Q2CPaQ8,63,(BLANK),WP Labuan,233,SA,2295.87
CUST_tUu1b,CACC_YyL6Jtk,20,CLERK,Negeri Sembilan,137,SA,1332.23
CUST_BiOY2,CACC_s4pq2Fb,91,IT SPECIALIST,Negeri Sembilan,162,CA,2098.72
CUST_xVZKP,CACC_rEU6l87,21,SALES WORKERS NOT ELSEWHERE CLASSIF,WP Putrajaya,79,CA,1271.31
CUST_kZlZi,CACC_GGGBp1X,27,FIRE FIGHTER,Kedah,16,SA,729.82
CUST_AJR7e,CACC_qU93yRT,23,"PLANT AND MACHINE OPERATORS, AND ASSEMBLERS",Sarawak,106,CA,2101.23
CUST_OhhY5,CACC_GAU57Ph,17,"SKILLED AGRICULTURAL, FORESTRY, LIVESTOCK AND FISHERY WORKERS",WP Putrajaya,115,CA,875.12
CUST_s8Tlp,CACC_16nsCTv,93,CONSULTANT,Pahang,45,SA,1131.35
CUST_FvXpB,CACC_QATzVyf,51,OTHER AGRICULTURE,Perak,139,CA,1800.34
CUST_9J0nj,CACC_UPSXEHh,79,ACTORS,Pulau Pinang,222,SA,1127.98
CUST_LOcKd,CACC_KWVPGuA,43,CONSULTANT,Sarawak,96,CA,2569.36
CUST_v3Lui,CACC_U7sOjOQ,75,HEALTH AND SOCIAL WORK,Pahang,139,CA,704.41
CUST_fJNT0,CACC_S6Qpwlb,74,FIRE FIGHTER,Negeri Sembilan,95,CA,1032.92
CUST_IBSDd,CACC_RHHRYZS,86,SHIPS DECK OFFICERS AND PILOTS,Pahang,238,CA,1170.02
CUST_QOLTP,CACC_CEEhp0b,38,DENTIST,Sarawak,189,SA,10530.04
CUST_vBPkX,CACC_QIl4COA,93,UNIVERSITY AND HIGHER EDUCATION TEACHER,Pahang,187,CA,1525.26
CUST_WT16O,CACC_YPGJ33m,78,WAITER/WAITRESS,Kedah,172,SA,199.65
CUST_fxNFQ,CACC_H5pJMDB,10,PROFESSIONAL GOV SOCIAL BENEFIT OFF,WP Labuan,170,CA,6554.4
CUST_FnKEM,CACC_tpmSTS5,52,ADMINISTRATIVE ASSOCIATE PROFESSION,Pahang,136,SA,461.3
CUST_HCUkz,CACC_JxBvVG0,75,NON-EXECUTIVE,Terengganu,48,SA,2765.73
CUST_g6jck,CACC_LmLjHJI,55,"OTHER COMMUNITY, SOCIAL & PERSONAL",Negeri Sembilan,95,CA,1851.17
CUST_4Iljc,CACC_wt381VL,57,COOKS,Perak,6,SA,175.18
CUST_Xih7t,CACC_NRSZf1O,69,MANUFACTURE OF TOBACCO PRODUCTS,Selangor,27,CA,379.42
CUST_ofBSU,CACC_EWjY2g9,77,GENERAL WORKER,Terengganu,52,CA,2207.0
CUST_r2ie1,CACC_pWNjA44,70,HOUSEHOLD,Negeri Sembilan,160,SA,1034.86
CUST_nJ6GC,CACC_VNekqNw,30,"EDUCATION, HEALTH AND OTHERS",Terengganu,181,SA,1111.02
CUST_9MBB1,CACC_yi2YTKY,99,"RETAIL TRADE,EXCEPT OF MOTOR",Terengganu,170,SA,20203.02
CUST_HJByl,CACC_eTHGE28,17,SECONDARY EDUCATION TEACHERS,Kedah,210,SA,484.66
CUST_H0qlN,CACC_ohaBP0V,32,OTHER NON-SCHEDULED PASSENGER LAND,Sarawak,226,SA,2947.94
CUST_EdK7h,CACC_n1MQbsR,33,AIRCRAFT PILOTS & RELATED PROFESSIONALS,Kedah,197,SA,2377.49
CUST_GmNMC,CACC_rrQnAOW,67,MANUFACTURE OF TEXTILES,Perak,83,SA,1974.34
CUST_cygLz,CACC_oykzYTW,82,MFR OF WOOD&PRODS OF WOOD&CORK EXCE,Pahang,16,CA,1150.08
CUST_pk174,CACC_vskYDDE,69,PROFESSIONAL POLICE INSPECTOR & DET,Sarawak,108,CA,7618.71
CUST_qc5JC,CACC_LtwQPUm,32,FINANCIAL AND INVESTMENT ADVISERS,Pahang,119,CA,3934.62
CUST_l8wmT,CACC_xJEYiup,23,CARTOGRAPHERS AND SURVEYORS,Kedah,74,CA,2230.51
CUST_r9BQr,CACC_sR9EaCS,40,DOCTOR,Terengganu,219,SA,6708.63
CUST_RouFY,CACC_wY2ICiy,15,HOTELS AND RESTAURANTS,Terengganu,186,SA,2200.79
CUST_CR9cj,CACC_ZttYycW,91,SYSTEM ANALYSTS,Terengganu,20,SA,2179.93
CUST_jledC,CACC_v1ZbHys,49,MFR OF WOOD&PRODS OF WOOD&CORK EXCE,Pahang,29,CA,683.37
CUST_wT2Jd,CACC_i4C8Aae,61,SYSTEM ANALYSTS,Negeri Sembilan,215,CA,3721.31
CUST_R2hS5,CACC_TFeTOKs,66,CRAFT AND RELATED TRADES WORKERS,WP Putrajaya,226,SA,32156.93
CUST_M20rw,CACC_moUxs9G,27,PRIMARY SCHOOL & EARLY CHILDHOOD TEACHERS,Kedah,165,CA,7443.47
CUST_4ksMN,CACC_10JgeKu,66,SALES WORKERS NOT ELSEWHERE CLASSIF,Kelantan,200,CA,2665.57
CUST_1tF7h,CACC_V3MlJoj,96,SECONDARY EDUCATION TEACHERS,Perak,175,CA,4208.22
CUST_lXqCW,CACC_kG67Rz0,58,MOTOR VEHICLE MECHANICS AND REPAIRE,Melaka,174,SA,204.1
CUST_mTc3b,CACC_NsRNULZ,94,ECONOMISTS,Pulau Pinang,225,CA,248.98
CUST_Ew0LY,CACC_ZlNJGHy,52,SCHEDULED AIR TRANSPORT,Sabah,128,SA,2426.18
CUST_a9dzi,CACC_yEHhazr,89,ELEMENTARY OCCUPATIONS,Kelantan,57,CA,886.72
CUST_MEhE2,CACC_ARyQe6G,34,"PLANT AND MACHINE OPERATORS, AND ASSEMBLERS",Kelantan,200,CA,5806.62
CUST_Bsf9n,CACC_WoAtXci,72,PHYSICAL & ENGINEERING SCIEN TECHNICIANS,Melaka,153,SA,1343.92
CUST_LN8RJ,CACC_mtauNig,33,PROFESSIONALS,Perak,105,SA,506.03
CUST_MYZZM,CACC_g7n7y33,79,STUDENT,Pahang,191,CA,8088.26
CUST_pz6iW,CACC_54ZG7Ye,48,SELF-EMPLOYED,Kedah,39,CA,258.27
CUST_jTN0o,CACC_hYEIasR,81,RELIGIOUS TEACHERS,Sarawak,115,CA,1603.67
CUST_TQdjc,CACC_DPFL9mj,67,SERVICE MANAGER,Negeri Sembilan,141,CA,286.71
CUST_Hvew0,CACC_h4hJI80,69,(BLANK),WP Labuan,58,CA,2614.64
CUST_aKIqQ,CACC_uZ4NXPX,54,ARCHITECT,Sabah,32,CA,2167.41
CUST_J9FFP,CACC_fjYtMQB,62,SECONDARY EDUCATION TEACHERS,Sarawak,170,SA,9077.84
CUST_k4mxQ,CACC_RktUd6m,12,CLERK,WP Putrajaya,186,SA,104.43
CUST_17j1P,CACC_Wl2JPVV,70,OPTOMETRISTS AND OPHTHALMIC OPTICIANS,Perlis,61,CA,619.83
CUST_SBvGx,CACC_fVoyhhB,68,REAL ESTATE ACTIVITIES,WP Labuan,86,CA,16011.68
CUST_2II1M,CACC_jo64l5G,48,ACCOUNTANTS,WP Putrajaya,190,CA,2535.3
CUST_Syzh4,CACC_YblydO6,47,ACTORS,Sarawak,8,CA,3517.72
CUST_CUYTb,CACC_7QetTxT,80,DOCTOR VETERINAR,Melaka,71,CA,5142.72
CUST_SCaUq,CACC_zO1jZuL,27,DOCTOR VETERINAR,Sabah,148,SA,3446.28
CUST_TTBkX,CACC_9mfwzLr,12,ARCHITECT,Kelantan,25,CA,253.57
CUST_4QKRT,CACC_KqNUjbP,45,WAITER/WAITRESS,WP Labuan,86,CA,2691.74
CUST_JKlIy,CACC_FN4zu2l,68,PHARMACIST,Selangor,144,SA,3289.52
CUST_2mQgn,CACC_RyFCiJZ,82,MANUFACTURE OF OTHER NON-METALLIC,Kedah,188,SA,1163.16
CUST_WkBkE,CACC_iLwOraP,11,PHARMACIST,Sabah,168,CA,829.27
CUST_0ozrU,CACC_eiCudWd,98,"MANUFACTURE OF WEARING APPAREL, DRE",Terengganu,83,SA,3367.91
CUST_wo6DM,CACC_uAOEwFP,26,SERVICE AND SALES WORKERS,Kelantan,170,SA,100.0
CUST_ZjBQ4,CACC_si5k4Xq,42,ENGINEERING PROF(INCL ELECTROTECHNO,Melaka,32,CA,7166.42
CUST_egvoH,CACC_jm8Ftc1,40,STUDENT,Terengganu,20,CA,3044.08
CUST_HFoN4,CACC_7MO1PNS,70,MFR OF WOOD&PRODS OF WOOD&CORK EXCE,Kedah,47,CA,1278.83
CUST_mg7kd,CACC_UTcHFqX,13,"SKILLED AGRICULTURAL, FORESTRY, LIVESTOCK AND FISHERY WORKERS",WP Labuan,12,SA,4767.1
CUST_hC7sh,CACC_eCwEewI,65,CLERICAL,Terengganu,208,SA,240.92
CUST_rJj91,CACC_nt86jUz,49,"MINING,MANUFACTURING & CONSTRUCTION PROF",Kedah,61,CA,8874.41
CUST_4sefT,CACC_q1xbuTO,79,LANGUAGE TEACHERS,Pulau Pinang,30,CA,2158.32
CUST_O1qtx,CACC_NJFVaVe,36,NON-EXECUTIVE,Pulau Pinang,240,CA,13166.79
CUST_RMJXH,CACC_nH0TVKf,69,PHYSICAL & ENGINEERING SCIEN TECHNICIANS,Terengganu,210,CA,1064.24
CUST_rz9vj,CACC_Z9V0LNb,52,"FINANCE, INSURANCE, REAL ESTATE AND",Pulau Pinang,99,SA,2068.89
CUST_J1Hk0,CACC_WJm1Fn9,70,IT SPECIALIST,Pulau Pinang,153,CA,715.62
CUST_iaxmY,CACC_eO2pHbt,56,DOCTOR,Pahang,146,CA,1824.08
CUST_Lhosg,CACC_a8LmhgY,27,MEDICAL DOCTOR,Melaka,11,CA,9649.09
CUST_UrtHm,CACC_340kAnw,72,RECEPTIONIST,Perak,150,CA,3533.76
CUST_qeLNg,CACC_BbGTDd1,11,DENTIST,Negeri Sembilan,177,CA,13122.6
CUST_QLjJZ,CACC_hB69hHu,78,ENGINEER,WP Putrajaya,235,CA,2413.13
CUST_Wa6I1,CACC_R0O7z1L,93,"SALES, MARKETING & PUBLIC RELATIONS",Perlis,47,CA,1250.08
CUST_WoVcG,CACC_F32BAtT,73,STUDENT,WP Labuan,95,SA,401.79
CUST_Ghurq,CACC_2BVJeIx,81,PHARMACISTS,Selangor,38,CA,9231.76
CUST_Y3MQY,CACC_RTxnCWr,75,"MINING,MANUFACTURING & CONSTRUCTION PROF",Melaka,114,CA,2042.96
CUST_C5KTV,CACC_in9MG9C,93,"MUSIC, ARTS AND PERFORMING ARTS TEACHERS",Sarawak,82,SA,3754.6
CUST_Yvwsc,CACC_dDG1K30,12,OTHER NON-SCHEDULED PASSENGER LAND,Terengganu,110,CA,6940.09
CUST_sevck,CACC_SF5CKMa,34,PENSIONER,Melaka,239,CA,1798.57
CUST_NjIJV,CACC_pRwW8xw,49,PROFESSIONAL GOV SOCIAL BENEFIT OFF,Kelantan,30,CA,214.57
CUST_tUqVZ,CACC_I8JO5x2,66,OTHERS,Pahang,155,SA,1507.93
CUST_9RAHV,CACC_5oXtPBR,78,"FORESTRY, LOGGING AND RELATED SERVI",Sarawak,184,SA,1405.55
CUST_RuAI9,CACC_6rZCk78,90,MFR OF WOOD&PRODS OF WOOD&CORK EXCE,Selangor,9,SA,1185.7
CUST_Eaoon,CACC_EG5DAND,20,SHIPS DECK OFFICERS AND PILOTS,Sabah,164,CA,7541.23
CUST_bVNdh,CACC_Wr3Jbz3,16,HOSPITALITY & REL SERVICES PROFESSI,WP KL,205,SA,974.8
CUST_VOAXC,CACC_lCPfURu,50,SELF-EMPLOYED,Kelantan,166,CA,5250.09
CUST_VmPBS,CACC_l301Bfe,30,MANUFACTURE OF OTHER NON-METALLIC,WP Labuan,55,CA,199.71
CUST_Ue2ew,CACC_lXnEqMu,47,ACCOUNTANTS,Negeri Sembilan,202,CA,1218.94
CUST_lv8ai,CACC_jyVGkCg,27,"FORESTRY, LOGGING AND RELATED SERVI",Negeri Sembilan,30,SA,240.37
CUST_VQkHj,CACC_FDGnoHX,85,ADMINISTRATIVE ASSOCIATE PROFESSION,Melaka,13,CA,1927.77
CUST_6wI5h,CACC_5htZBmH,40,GOVERNMENT SERVANT,Kelantan,53,CA,3209.11
CUST_78Yq7,CACC_TGJioBW,27,"OTHER COMMUNITY, SOCIAL & PERSONAL",Selangor,108,SA,147.85
CUST_QjTRQ,CACC_vm30hi2,85,COOKS,Terengganu,104,SA,889.31
CUST_v7LwD,CACC_L4kzHiA,67,ACCOUNTANT,Kelantan,68,CA,1781.94
CUST_5a2Go,CACC_oBwG3Po,68,RECEPTIONIST,Selangor,189,CA,520.76
CUST_8srCO,CACC_s267XFz,56,ACTORS,Kedah,28,SA,550.95
CUST_FxeI8,CACC_hpGN4TX,13,MANUFACTURE OF OTHER NON-METALLIC,Melaka,143,SA,315.7
CUST_m9q5c,CACC_R95PM1N,30,EDUCATION,Terengganu,172,CA,521.33
CUST_PrdGU,CACC_1HULwJQ,30,POLICE OFFICERS,Pulau Pinang,47,SA,5185.97
CUST_hNjoK,CACC_QDME3MO,13,CRAFT AND RELATED TRADES WORKERS,Sabah,117,SA,290.05
CUST_3vzbO,CACC_YARX8XH,28,EXTRA-TERRITORIAL ORGANISATIONS AND,Selangor,118,SA,9837.4
CUST_0Dxvp,CACC_HI0xvsl,88,OTH BIZ SERV N.E.C,Perak,173,CA,2083.99
CUST_3AkHL,CACC_VetPc5o,37,EDUCATION,Selangor,14,CA,6092.85
CUST_wFnNi,CACC_JOZTdGQ,98,EDITOR/WRITER,Terengganu,25,CA,380.13
CUST_axDFq,CACC_OVF0ktB,42,MFR OF WOOD&PRODS OF WOOD&CORK EXCE,WP Putrajaya,113,SA,927.51
CUST_zVoYk,CACC_qCbjocQ,18,NON-EXECUTIVE,WP KL,146,SA,2736.23
CUST_UI0p1,CACC_CUVF2X6,23,EXECUTIVE,WP Labuan,62,SA,325.53
CUST_uOfiQ,CACC_Sgz39Xn,26,MANAGING DIRECTORS AND CHIEF EXECUTIVES,Kedah,46,SA,410.58
CUST_jQpo7,CACC_QSlOTn2,64,STEWARD/STEWARDESS,Selangor,133,SA,3975.46
CUST_fhJCw,CACC_R83Fqzr,75,PRODUCTION AND MANUFACTURING MANAGERS,Terengganu,107,SA,314.4
CUST_yE56I,CACC_PIvDOMo,83,RELIGIOUS TEACHERS,Selangor,202,CA,2638.75
CUST_Hes2P,CACC_yUvnMtp,87,"SALES, MARKETING & PUBLIC RELATIONS",Kelantan,115,SA,4892.47
CUST_IQez6,CACC_9pBB90l,69,ACCOUNTANTS,Perak,197,CA,555.35
CUST_JvWQV,CACC_Yswv2Q0,71,IT SPECIALIST,Kelantan,205,SA,930.91
CUST_sQz8R,CACC_gE08et6,87,UNIVERSITY AND HIGHER EDUCATION TEACHER,Terengganu,72,CA,1884.51
CUST_odAr5,CACC_mtBFo6a,18,MOTOR VEHICLE MECHANICS AND REPAIRE,Pahang,203,SA,662.73
CUST_pDYBw,CACC_y6WMwy8,13,PENSIONER,Negeri Sembilan,42,SA,270.06
CUST_NDNGO,CACC_NGi3iWc,86,PILOT,Perlis,21,SA,1507.23
CUST_4YB8D,CACC_uFYyFhA,60,CLERICAL,Perlis,62,SA,253.49
CUST_1Gn31,CACC_kja5df8,87,LANDSCAPE ARCHITECTS,WP KL,180,CA,6195.83
CUST_286WK,CACC_x3C3U28,62,TEACHER/LECTURER,Kelantan,239,SA,399.56
CUST_WueC3,CACC_zRt3IPT,29,OTHER AGRICULTURE,WP Putrajaya,6,CA,857.91
CUST_q3dTs,CACC_K5Z7nmT,98,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,Pahang,38,SA,226.73
CUST_Ece2Y,CACC_nHvinb3,98,TELECOMMUNICATION,Pahang,44,SA,1314.7
CUST_gqdQN,CACC_wOr9LyG,45,PENSIONER,Negeri Sembilan,159,CA,1380.04
CUST_3Ti00,CACC_T7kc30m,20,SCHEDULED AIR TRANSPORT,Perak,12,SA,2592.41
CUST_7S6Of,CACC_H2a5Z5H,71,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,WP Labuan,94,CA,3813.34
CUST_ziY40,CACC_9612Cj9,58,COMPUTER PROGRAMMER,Terengganu,232,CA,5163.85
CUST_sVHsy,CACC_TfbTaC5,27,LANDSCAPE ARCHITECTS,Melaka,31,CA,2508.12
CUST_peGL1,CACC_VktoK2S,98,ACCOUNTANTS,Sarawak,150,SA,1128.8
CUST_7Gz9K,CACC_ikkpwQv,10,HOTELS AND RESTAURANTS,Selangor,174,SA,1236.72
CUST_EFIVh,CACC_UQjfQcw,33,SALES WORKERS NOT ELSEWHERE CLASSIF,Melaka,197,SA,452.22
CUST_sJeLi,CACC_wkMsi3A,87,STUDENT,Sarawak,137,CA,879.2
CUST_lyR8s,CACC_Uzo3utw,95,PROFESSIONAL POLICE INSPECTOR & DET,WP Putrajaya,97,CA,257.13
CUST_mEW85,CACC_ez5ADXY,55,VOCATIONAL EDUCATION TEACHERS,Sarawak,106,SA,6202.74
CUST_05muw,CACC_nwqn4Ff,61,DOCTOR,Negeri Sembilan,194,CA,11483.75
CUST_OTekw,CACC_suz5qy9,25,TELECOMMUNICATION,WP Labuan,148,SA,1957.21
CUST_xKQVt,CACC_Hf7ffth,42,SERVICE MANAGER,Negeri Sembilan,113,SA,2884.94
CUST_1DyDw,CACC_DsMxBzj,69,IT SPECIALIST,Melaka,222,SA,566.92
CUST_pDZpi,CACC_4CfvTnZ,81,MOTOR VEHICLE MECHANICS AND REPAIRE,Kedah,130,CA,854.76
CUST_2eujW,CACC_BoVPsM0,16,PILOT,Negeri Sembilan,176,SA,953.33
CUST_6Fsos,CACC_W89TkXw,76,COMPUTER PROGRAMMER,Perlis,109,CA,481.08
CUST_EZHOa,CACC_8o8h2va,90,COMPANY DIRECTOR,Negeri Sembilan,186,CA,790.17
CUST_BSeKb,CACC_iGIyCbE,94,FIRE FIGHTER,Negeri Sembilan,140,CA,2664.6
CUST_6552t,CACC_g1XJWyb,70,TECHNICIAN,WP KL,225,CA,647.47
CUST_puaD1,CACC_tILk7u9,74,OTHER SERVICE ACTIVITIES,WP Putrajaya,223,SA,1245.42
CUST_PSmY1,CACC_JzxVrMd,36,PERSONAL SERVICES WORKERS NOT ELWHE,Kedah,86,CA,2133.02
CUST_Ts9ck,CACC_IUUSQOk,60,UNIVERSITY AND HIGHER EDUCATION TEACHER,Melaka,177,CA,1042.85
CUST_Ic8Bw,CACC_9WNL8nu,96,PRODUCTION AND MANUFACTURING MANAGERS,Perlis,236,SA,4131.96
CUST_eV8l9,CACC_8ubCF8f,60,MANUFACTURE OF OTHER NON-METALLIC,Perlis,221,SA,12373.83
CUST_sgzvc,CACC_yFsDML1,47,PHARMACISTS,WP KL,100,CA,1807.94
CUST_IViY5,CACC_7Bb5qu7,65,MANUFACTURE OF TEXTILES,Terengganu,135,SA,6363.25
CUST_fIo5i,CACC_Mpnkn8j,87,STEWARD/STEWARDESS,Kelantan,51,SA,2982.69
CUST_kLtQY,CACC_MeYdVI3,19,"MINING,MANUFACTURING & CONSTRUCTION PROF",Sarawak,80,SA,5329.89
CUST_j0hW8,CACC_rMNvZDs,44,MANAGING DIRECTORS AND CHIEF EXECUTIVES,Perak,213,SA,400.65
CUST_jGbdi,CACC_RQAFFNY,92,PHARMACIST,Melaka,232,SA,4464.9
CUST_es9lC,CACC_XBUXwUK,36,CARTOGRAPHERS AND SURVEYORS,WP Labuan,99,SA,7697.65
CUST_9XRBh,CACC_BNHHPXC,70,CLERICAL,Terengganu,17,CA,388.34
CUST_3lihZ,CACC_BV72wVV,46,ACCOUNTANT,Kelantan,63,SA,2835.05
CUST_TSApo,CACC_FiTVI3u,10,CONSULTANT,Perak,177,SA,2796.61
CUST_NUlcG,CACC_BKW7Ufw,68,FINANCIAL INTERMEDIATION,Kelantan,213,CA,9480.75
CUST_14vEp,CACC_hlzq2iQ,60,UNIVERSITY AND HIGHER EDUCATION TEACHER,Perak,65,SA,7516.28
CUST_kAmUo,CACC_KUjfZTt,90,"OTHER COMMUNITY, SOCIAL & PERSONAL",Kedah,205,CA,6793.83
CUST_fvO9D,CACC_WDUZtv1,16,RELIGIOUS PROFESSIONALS,Pahang,200,CA,746.8
CUST_2wUkS,CACC_9G1I6h6,19,PRIMARY SCHOOL & EARLY CHILDHOOD TEACHERS,Sarawak,190,CA,921.34
CUST_11mpF,CACC_WkOfX7b,61,ARCHITECT,WP Putrajaya,79,CA,1710.98
CUST_KqkxY,CACC_3XlVcfg,51,DENTIST,WP Labuan,55,CA,1366.3
CUST_STtTv,CACC_5GBbD43,68,PHYSICAL & ENGINEERING SCIEN TECHNICIANS,Pulau Pinang,146,SA,3055.24
CUST_ZVLT1,CACC_ifei5Ax,61,CARTOGRAPHERS AND SURVEYORS,Kelantan,200,SA,718.18
CUST_xbW7o,CACC_V1c5BfA,73,OTHER AGRICULTURE,Perak,5,SA,1825.27
CUST_7w8aO,CACC_Ay80FIG,83,LANGUAGE TEACHERS,WP KL,212,CA,3539.29
CUST_7q7Qh,CACC_j0iVH45,99,WAITER/WAITRESS,WP Putrajaya,228,SA,4793.39
CUST_hrPrt,CACC_apa2M0v,35,ENGINEERING PROF(INCL ELECTROTECHNO,Selangor,226,CA,5006.32
CUST_Q5nZZ,CACC_DzexOFA,65,OTHER NON-SCHEDULED PASSENGER LAND,Sabah,163,SA,2420.86
CUST_HiXGR,CACC_qyTr9GX,10,ENGINEERING PROF(INCL ELECTROTECHNO,WP KL,198,SA,12175.32
CUST_m7tHc,CACC_YFH758c,43,OTHER NON-SCHEDULED PASSENGER LAND,Melaka,112,SA,101.93
CUST_FQW98,CACC_O2lfMUh,24,FINANCIAL INTERMEDIATION,Melaka,25,CA,663.68
CUST_ugzrC,CACC_SV9lc5k,76,DOCTOR,Perak,186,CA,2147.14
CUST_6U0Ef,CACC_d6XZDEi,21,FINANCIAL AND INVESTMENT ADVISERS,WP Putrajaya,73,SA,2971.65
CUST_Z4VuJ,CACC_qUzcboh,59,ECONOMISTS,Sarawak,18,SA,522.54
CUST_iEXBi,CACC_n7pwydY,71,CLERK,Selangor,45,CA,536.32
CUST_2ciGQ,CACC_c4bnrMQ,57,NURSE,WP KL,102,CA,399.88
CUST_Krtcp,CACC_8YBJnwh,72,SECONDARY EDUCATION TEACHERS,Terengganu,155,SA,379.34
CUST_YxP3i,CACC_vguyv96,81,ELEMENTARY OCCUPATIONS,Kelantan,101,SA,2657.75
CUST_7T8j2,CACC_rjymybC,28,RELIGIOUS PROFESSIONALS,Kelantan,112,CA,512.31
CUST_fNuh4,CACC_3YZfnoc,57,SECONDARY EDUCATION TEACHERS,Kelantan,105,SA,513.77
CUST_W9TDS,CACC_XJYkMxK,84,SERVICE MANAGER,Pahang,89,CA,898.64
CUST_oRIJ3,CACC_m6JqY1h,24,OTHER AGRICULTURE,Selangor,233,SA,226.21
CUST_yXYlz,CACC_OR8qdMT,49,TANNING&DRESSING OF LEATHER;MFR OF,Terengganu,84,SA,782.62
CUST_o5f8s,CACC_0dLe0xk,11,DOCTOR VETERINAR,Kelantan,76,SA,1351.63
CUST_sFaj1,CACC_V643VcY,89,UNIVERSITY AND HIGHER EDUCATION TEACHER,Selangor,9,CA,1257.15
CUST_AF8C4,CACC_CiyxIn2,73,MANAGERS,Perlis,239,CA,221.03
CUST_bTJbO,CACC_lNVKdxp,22,HOTELS AND RESTAURANTS,Perlis,85,SA,3209.37
CUST_mlVux,CACC_Gszal5A,66,TANNING&DRESSING OF LEATHER;MFR OF,Negeri Sembilan,160,SA,3108.13
CUST_ADwb9,CACC_zoZ0N1b,99,TRANSPORT VIA RAILWAYS (MRS),Negeri Sembilan,136,CA,1410.46
