Customer_ID,Customer_Acc,Age,Stated_Occupation,Location_State,Account_Tenure_Months,Account_Type,Avg_Balance
CUST_sAxp6,CACC_aTCAuLg,51,EXECUTIVE,Negeri Sembilan,58,SA,3551.31
CUST_vsM8h,CACC_f0bzHM2,98,CLERICAL,Perlis,6,CA,1059.89
CUST_Nwvrt,CACC_SDnDM0r,73,RELIGIOUS TEACHERS,Perlis,150,CA,1776.96
CUST_7OqBO,CACC_1wsPIem,72,GENERAL OFFICE CLERKS,Sabah,61,CA,3557.94
CUST_4is1M,CACC_6Xcygh4,23,TECHNICIAN,Pulau Pinang,65,SA,853.21
CUST_GMHZI,CACC_RUyqw4h,41,GOVERNMENT SERVANT,WP KL,165,CA,1120.25
CUST_h4giV,CACC_4LvAEgY,12,HEALTH AND SOCIAL WORK,Sabah,154,CA,9737.18
CUST_W24RU,CACC_FTmnrBG,56,"OTHER COMMUNITY, SOCIAL & PERSONAL",Kedah,71,SA,109.97
CUST_m5StK,CACC_W8hUCCL,65,NON-EXECUTIVE,Negeri Sembilan,202,CA,569.2
CUST_qglDB,CACC_aYtGpEz,15,PROFESSIONALS,WP Putrajaya,112,CA,1902.9
CUST_tQZbN,CACC_hA1BMKf,91,IT SPECIALIST,Selangor,166,CA,2649.75
CUST_0q4fu,CACC_rCQqnK5,83,AIRCRAFT PILOTS & RELATED PROFESSIONALS,WP KL,59,CA,1193.84
CUST_yRM1U,CACC_xP77aQv,67,OTH BIZ SERV N.E.C,Terengganu,90,CA,429.37
CUST_IVWT1,CACC_gaIiHbH,86,ACCOUNTANTS,Perak,50,CA,6010.88
CUST_HyiOP,CACC_9DhvtF7,87,RENTING OF MACHINERY&EQUIPMENT W/O,Negeri Sembilan,228,SA,527.88
CUST_Pb3mf,CACC_TOCkz1T,64,DENTISTS,Pahang,188,CA,1014.42
CUST_FmIAW,CACC_kdf5QVv,81,ARCHITECT,Pahang,40,SA,3140.36
CUST_DWc2z,CACC_ZciU1A4,36,CARTOGRAPHERS AND SURVEYORS,Perlis,96,CA,548.58
CUST_723xV,CACC_MiwRoWo,66,SERVICE MANAGER,Perak,225,CA,1332.38
CUST_vgxQG,CACC_qIwMeUY,54,OTHER AGRICULTURE,Melaka,97,CA,10434.93
CUST_93z7f,CACC_JegfLfk,18,"SALES, MARKETING & PUBLIC RELATIONS",Perak,227,CA,1014.7
CUST_wZVSZ,CACC_43Je1Kg,45,CONSULTANT,WP Putrajaya,206,SA,9347.78
CUST_TIJt3,CACC_fO7PGcf,21,ECONOMISTS,Pulau Pinang,61,SA,5443.25
CUST_I1SEk,CACC_4XdqzH2,90,ELEMENTARY OCCUPATIONS,Selangor,211,CA,1193.43
CUST_JA2O0,CACC_eiJnxuw,99,"OTHER COMMUNITY, SOCIAL & PERSONAL",Perak,23,CA,114.21
CUST_qUxMx,CACC_RRpiCmr,58,PILOT,Kelantan,62,SA,102.08
CUST_QT3P7,CACC_muZNjf2,85,ADMINISTRATIVE ASSOCIATE PROFESSION,Terengganu,24,CA,1743.16
CUST_CCXYG,CACC_xcBxWAx,95,"RECREATIONAL, CULTURAL AND SPORTING",Terengganu,8,SA,791.2
CUST_oGChz,CACC_FASE8bK,17,ARCHITECT,Sarawak,146,SA,215.93
CUST_iBFdB,CACC_P1mIGu3,62,LANGUAGE TEACHERS,Perak,238,SA,6586.73
CUST_I4DKM,CACC_B8kpmBi,89,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,Selangor,108,CA,2803.75
CUST_UY8sJ,CACC_k2KVCcP,44,MANUFACTURE OF TEXTILES,Pahang,59,CA,457.44
CUST_RvxM8,CACC_lFLxshd,53,"PUBLIC ADMINISTRATION & DEFENSE,",Negeri Sembilan,182,SA,1000.86
CUST_XNs9S,CACC_rf0gVAc,71,"RETAIL TRADE,EXCEPT OF MOTOR",Pulau Pinang,220,SA,5120.33
CUST_UvZlD,CACC_3tquDtL,19,SECONDARY EDUCATION TEACHERS,Kedah,238,SA,3646.25
CUST_cLmhl,CACC_ZDdIrw3,31,HOSPITALITY & REL SERVICES PROFESSI,Pahang,178,SA,315.7
CUST_87Ypr,CACC_0kEDSLR,51,LAWYER/SOLICITOR,Pulau Pinang,208,CA,3656.15
CUST_Wy2Mn,CACC_S5gVBtE,84,PROFESSIONAL GOV SOCIAL BENEFIT OFF,Terengganu,95,CA,4557.8
CUST_lNdUm,CACC_5tXBZv8,88,"OTHER COMMUNITY, SOCIAL & PERSONAL",Sarawak,15,CA,3105.23
CUST_yKJ5N,CACC_XHmZ3hK,75,"PUBLIC ADMINISTRATION & DEFENSE,",Pahang,9,SA,100.0
CUST_8Kpq1,CACC_Alruxu4,19,MANUFACTURE OF OTHER NON-METALLIC,Kelantan,66,CA,2960.43
CUST_9HeK3,CACC_ydeHKD4,22,"FINANCE, INSURANCE, REAL ESTATE AND",Sabah,224,CA,4098.29
CUST_IPBJ1,CACC_RSfh1W5,95,OTHER SERVICE ACTIVITIES,Kedah,110,CA,1107.36
CUST_Fhm9i,CACC_FABgvqS,49,(BLANK),Kelantan,199,CA,1418.66
CUST_XqqnO,CACC_VsRoYn6,75,"LIBRARIANS, ARCHIVISTS AND CURATORS",Perlis,239,CA,2470.52
CUST_pfEDu,CACC_yI1EF0i,41,"SALES, MARKETING & PUBLIC RELATIONS",WP Labuan,85,CA,800.58
CUST_NrY01,CACC_pmN96Y1,77,"FORESTRY, LOGGING AND RELATED SERVI",Melaka,95,CA,5507.79
CUST_bjfi6,CACC_e54yhj3,43,PENSIONER,Sabah,206,SA,1970.5
CUST_IukEo,CACC_d45SEP4,89,SECONDARY EDUCATION TEACHERS,Pulau Pinang,101,SA,189.32
CUST_EDbCG,CACC_w2B1UCL,43,TRANSPORT VIA RAILWAYS (MRS),Pulau Pinang,77,CA,3275.97
CUST_QN1ZB,CACC_5MWlUFO,76,PROFESSIONAL POLICE INSPECTOR & DET,WP KL,109,SA,266.49
CUST_TzPwt,CACC_JKB6eju,60,UNIVERSITY AND HIGHER EDUCATION TEACHER,Selangor,224,CA,1712.47
CUST_i3PXx,CACC_IJdBVRn,66,PENSIONER,Sabah,92,CA,2131.86
CUST_jAwkB,CACC_f1cfkCX,31,OTHER NON-SCHEDULED PASSENGER LAND,Kedah,214,SA,206.96
CUST_iQTAM,CACC_GhstDfv,94,MOTOR VEHICLE MECHANICS AND REPAIRE,Pahang,31,CA,841.36
CUST_sn5V7,CACC_aiyAPdj,74,ECONOMISTS,Pahang,57,SA,4238.48
CUST_rudqX,CACC_SS5TJrG,66,"FORESTRY, LOGGING AND RELATED SERVI",Kedah,122,SA,230.11
CUST_Socme,CACC_hIKDccQ,95,"OTHER COMMUNITY, SOCIAL & PERSONAL",Melaka,144,CA,3570.77
CUST_K3Wot,CACC_ivy2dyr,23,FINANCIAL INTERMEDIATION,Negeri Sembilan,77,CA,1464.06
CUST_h06Ad,CACC_w10IjhD,82,POLICE OFFICERS,WP KL,77,CA,5838.25
CUST_TYXCD,CACC_WOifqVT,82,OTHER NON-SCHEDULED PASSENGER LAND,WP KL,126,CA,4371.45
CUST_bzm6e,CACC_UDWkjIU,38,ACTORS,WP Labuan,171,SA,2141.7
CUST_Btg2K,CACC_piTvbaO,13,DOCTOR,Perak,129,CA,1435.73
CUST_KPyRB,CACC_KM8KmAE,31,AIRCRAFT PILOTS & RELATED PROFESSIONALS,Kelantan,75,CA,10956.01
CUST_igyei,CACC_uKH6FmG,90,CLERICAL,Pahang,215,CA,2582.18
CUST_8haBC,CACC_iHp9Xig,77,FIRE FIGHTER,Selangor,235,CA,941.64
CUST_Ib66a,CACC_XSMmjZo,92,SHIPS DECK OFFICERS AND PILOTS,WP KL,82,SA,809.64
CUST_UOhF6,CACC_zP1NwVC,54,VOCATIONAL EDUCATION TEACHERS,Selangor,9,CA,2187.89
CUST_Z7Gv9,CACC_zXfXBpQ,91,"MANUFACTURE OF WEARING APPAREL, DRE",Kedah,234,SA,9554.31
CUST_eYWLx,CACC_EbxD1mo,14,SHIP ENGINEER,WP KL,100,SA,450.74
CUST_Bs2M0,CACC_6a3MhTN,45,ACADEMICIANS,WP Labuan,233,CA,8708.11
CUST_d8i24,CACC_xZ1ac2p,12,MANAGING DIRECTORS AND CHIEF EXECUTIVES,Perak,64,SA,512.89
CUST_l8aI5,CACC_nSXHRsm,26,MOTOR VEHICLE MECHANICS AND REPAIRE,Negeri Sembilan,106,SA,1987.14
CUST_BMUgy,CACC_YMmI3CH,45,PHARMACIST,Pahang,230,SA,168.9
CUST_KlUks,CACC_Fri3G2L,98,(BLANK),Pulau Pinang,230,SA,790.69
CUST_5CPbX,CACC_T7CmzJP,93,"RECREATIONAL, CULTURAL AND SPORTING",WP Labuan,30,CA,693.63
CUST_6F0u4,CACC_Mr5L4eG,41,EXTRA-TERRITORIAL ORGANISATIONS AND,Melaka,14,CA,2210.42
CUST_t47vO,CACC_g3UOgx9,54,ADMINISTRATIVE ASSOCIATE PROFESSION,WP KL,57,SA,1082.13
CUST_ysgam,CACC_tbVBiKv,67,UNIVERSITY AND HIGHER EDUCATION TEACHER,Perak,101,CA,6873.39
CUST_z3GpM,CACC_2XkTsYm,63,GENERAL OFFICE CLERKS,Perlis,54,SA,6150.85
CUST_EHiOZ,CACC_cP6diVb,99,MANAGING DIRECTORS AND CHIEF EXECUTIVES,WP KL,44,SA,303.61
CUST_b6JwJ,CACC_QI0Wncg,57,FIRE FIGHTER,Terengganu,151,CA,362.03
CUST_kWlrv,CACC_anvtZpS,22,EDITOR/WRITER,Sabah,85,SA,123.02
CUST_AN9g0,CACC_bWcIuYN,67,PILOT,Melaka,117,CA,17529.42
CUST_v9MW1,CACC_8acaZMx,87,OTH BIZ SERV N.E.C,WP Labuan,195,SA,2537.16
CUST_rpIjR,CACC_a8tDHKc,56,SHIP ENGINEER,Kelantan,117,CA,1485.68
CUST_4arNU,CACC_pgMh8Ty,75,RENTAL OF PERSONAL AND HOUSEHOLD GOODS,Sabah,61,SA,7695.83
CUST_JiByv,CACC_XfsBsFR,15,OTHER AGRICULTURE,Perlis,48,SA,2315.53
CUST_U3jnc,CACC_0mhwtrP,30,PENSIONER,Pahang,122,SA,241.79
CUST_Q5vCS,CACC_bUGTKtq,24,"MINING,MANUFACTURING & CONSTRUCTION PROF",Negeri Sembilan,146,SA,260.63
CUST_IUCwV,CACC_KsTDfOe,25,RELIGIOUS TEACHERS,Selangor,132,SA,413.57
CUST_rfnsn,CACC_Xv9SXQB,42,STEWARD/STEWARDESS,Selangor,221,SA,2878.62
CUST_fiCxS,CACC_HfzMKg4,56,"PUBLIC ADMINISTRATION & DEFENSE,",Kedah,166,CA,5532.04
CUST_tZ2xO,CACC_hIpDKoT,36,RECEPTIONIST,Perak,179,CA,8149.06
CUST_31mdN,CACC_VwWgZWy,80,SERVICE AND SALES WORKERS,Selangor,140,CA,354.76
CUST_kVKMP,CACC_QSXz0av,39,CRAFT AND RELATED TRADES WORKERS,Sabah,239,SA,2890.42
CUST_ylxkS,CACC_fWYyVJL,69,DOCTOR VETERINAR,Perak,122,SA,221.91
CUST_bu1m0,CACC_3E2S6QI,94,BUILDING ARCHITECTS,Perlis,172,SA,838.21
CUST_d9uka,CACC_4H5gNDi,85,HOSPITALITY & REL SERVICES PROFESSI,Kedah,141,SA,6671.37
CUST_NNzoT,CACC_0k33dCF,46,RENTING OF MACHINERY&EQUIPMENT W/O,WP Labuan,131,SA,287.01
CUST_JtPy0,CACC_nhJYbwu,67,PERSONAL SERVICES WORKERS NOT ELWHE,Negeri Sembilan,175,SA,2768.67
CUST_4WwwX,CACC_jzBWRps,72,VOCATIONAL EDUCATION TEACHERS,WP Putrajaya,56,SA,9909.28
CUST_xr8qD,CACC_SGcJTGf,22,FINANCIAL AND INVESTMENT ADVISERS,Kedah,228,CA,629.68
CUST_BSOcT,CACC_PLS0Dg4,60,SERVICE AND SALES WORKERS,Kelantan,58,CA,2692.23
CUST_Qy0sc,CACC_CVzTafo,19,BUILDING ARCHITECTS,WP Labuan,27,CA,1423.09
CUST_LVUnP,CACC_OnlSwAt,56,CHILDREN BELOW AGE,Sabah,90,CA,3080.27
CUST_kSuER,CACC_YIwozKU,43,MANUFACTURE OF OTHER NON-METALLIC,Negeri Sembilan,224,CA,14991.96
CUST_BlVbq,CACC_ISDqQzM,71,FIRE FIGHTER,Selangor,72,SA,320.35
CUST_WVYOr,CACC_keaM5L0,38,MFR OF WOOD&PRODS OF WOOD&CORK EXCE,Perak,187,CA,72213.26
CUST_hkZsF,CACC_uFY2c17,82,EXTRA-TERRITORIAL ORGANISATIONS AND,Negeri Sembilan,147,SA,1033.31
CUST_jvDXG,CACC_lRLzKcF,70,ACCOUNTANT,Melaka,118,CA,1255.13
CUST_7yp7Z,CACC_CQVUTka,78,MANUFACTURE OF OTHER NON-METALLIC,Selangor,17,SA,1863.15
CUST_5Z0YE,CACC_ZUYfLjD,67,"FINANCE, INSURANCE, REAL ESTATE AND",Perlis,79,SA,2735.97
CUST_d6FYj,CACC_j11OxgQ,90,PROFESSIONALS,Negeri Sembilan,152,SA,682.8
CUST_ZIB8A,CACC_g46FCyO,76,PENSIONER,Selangor,111,SA,4871.56
CUST_QmIge,CACC_DnJErEq,61,SYSTEM ANALYSTS,Pulau Pinang,167,SA,2455.12
CUST_i1rAd,CACC_LZjCiv8,43,"SALES, MARKETING & PUBLIC RELATIONS",WP Labuan,184,CA,660.25
CUST_lf0yV,CACC_56z6xxO,73,TEACHER/LECTURER,WP KL,83,CA,1302.61
CUST_MHz68,CACC_HEXrosT,16,FINANCIAL INTERMEDIATION,Sarawak,55,SA,1162.4
CUST_vP7bw,CACC_SRtkq2d,21,DOCTOR VETERINAR,Kelantan,196,SA,1826.8
CUST_Gr4rZ,CACC_oj5kuxD,21,"FINANCE, INSURANCE, REAL ESTATE AND",Melaka,30,SA,409.28
CUST_XowKL,CACC_QLVMxSX,12,WAITER/WAITRESS,WP Labuan,82,SA,541.84
CUST_IZGar,CACC_Fqbs7YW,43,MANUFACTURE OF OTHER NON-METALLIC,Kedah,163,CA,357.2
CUST_REMkw,CACC_EI23gjz,62,HOSPITALITY & REL SERVICES PROFESSI,Kedah,150,SA,1302.66
CUST_v5GSI,CACC_H42Jr5E,19,OTHER AGRICULTURE,Terengganu,233,SA,2999.05
CUST_mt5wH,CACC_Wd5GhqM,50,ECONOMISTS,Perak,201,CA,286.46
CUST_muZuz,CACC_5wGgSPX,75,SERVICE MANAGER,WP KL,71,CA,2197.28
CUST_FICv2,CACC_1ESdkVH,60,PHARMACIST,WP Labuan,195,CA,967.26
CUST_K6uvX,CACC_Ng84d1s,48,STUDENT,WP KL,43,CA,8216.93
CUST_1IAXs,CACC_eVidLKd,65,CLERICAL,Melaka,91,CA,4359.74
CUST_kOWcA,CACC_nqdfgIE,17,HOTELS AND RESTAURANTS,Pulau Pinang,72,SA,12518.98
CUST_bWO8w,CACC_sB8b1Yy,39,MANAGING DIRECTORS AND CHIEF EXECUTIVES,Sabah,78,CA,2255.64
CUST_qhUyk,CACC_xFceKu8,79,"OTHER COMMUNITY, SOCIAL & PERSONAL",Pulau Pinang,24,SA,1544.55
CUST_5i0VZ,CACC_D3DhJtx,15,GENERAL OFFICE CLERKS,WP Putrajaya,115,SA,2244.6
CUST_G7r6E,CACC_5mVpuLq,29,EXTRA-TERRITORIAL ORGANISATIONS AND,WP Putrajaya,81,CA,5162.58
CUST_fyPrc,CACC_Ne25E6i,40,"PUBLIC ADMINISTRATION & DEFENSE,",Sabah,136,SA,1224.97
CUST_jYALx,CACC_ALvGwv0,24,UNIVERSITY AND HIGHER EDUCATION TEACHER,WP Putrajaya,82,SA,388.23
CUST_FFiig,CACC_lFFi55T,35,CLERK,Sarawak,231,CA,3046.0
CUST_MEWrf,CACC_uQv1Cgz,62,FINANCIAL AND INVESTMENT ADVISERS,Sabah,179,SA,163.39
CUST_1uQLE,CACC_uWiL3y6,62,PILOT,Perak,155,SA,1442.82
CUST_ttYvz,CACC_SB3eD2D,95,PROFESSIONAL POLICE INSPECTOR & DET,WP KL,53,CA,188.53
CUST_Rpoll,CACC_AcS2DQh,87,MANUFACTURE OF TEXTILES,Melaka,172,SA,2766.75
CUST_GrftY,CACC_Vf60h6g,14,SHIP ENGINEER,Pahang,126,SA,209.61
CUST_rnzsZ,CACC_ZfHsXWD,27,EDUCATION,WP Labuan,137,CA,3300.86
CUST_e0Wtl,CACC_ul9rUXx,73,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,WP KL,122,SA,265.56
CUST_tGFti,CACC_HMZ9c0D,68,RENTAL OF PERSONAL AND HOUSEHOLD GOODS,Pulau Pinang,68,SA,3940.9
CUST_T9itp,CACC_J2ntjwb,78,SCHEDULED AIR TRANSPORT,Kelantan,11,CA,155.64
CUST_Ci7Yo,CACC_zEgkDvK,44,COMPUTER PROGRAMMER,Sabah,209,SA,1598.99
CUST_9WvTv,CACC_6VZqrcF,80,ARCHITECT,Kedah,19,SA,2391.31
CUST_BS7l4,CACC_3RnTgVT,68,RECEPTIONIST,Sarawak,29,CA,195.35
CUST_Lf4Nu,CACC_AA0apwB,96,SEAMSTRESS,Sarawak,218,CA,901.2
CUST_Uz30U,CACC_OQ5YWXP,46,WAITER/WAITRESS,Pulau Pinang,169,CA,1871.36
CUST_0fbrk,CACC_S8qpt2J,92,"FORESTRY, LOGGING AND RELATED SERVI",Selangor,124,SA,10500.81
CUST_9ywSt,CACC_i7f8Xbg,69,MOTOR VEHICLE MECHANICS AND REPAIRE,Perlis,146,SA,446.03
CUST_4Gl1Y,CACC_6u7Nth8,84,MANUFACTURE OF TEXTILES,WP Labuan,188,CA,1130.01
CUST_b2Bmf,CACC_MWAIWHa,72,TECHNICIAN,Pahang,6,CA,1399.5
CUST_cw5e6,CACC_neV3LFz,86,OTH BIZ SERV N.E.C,Selangor,66,CA,1385.4
CUST_kDOB8,CACC_Ughjwol,94,CHILDREN BELOW AGE,Negeri Sembilan,61,SA,1369.91
CUST_l38o6,CACC_7YXenZj,60,POLICE OFFICERS,Perak,80,CA,383.49
CUST_tMJz2,CACC_fnHHhbq,85,MANAGING DIRECTORS AND CHIEF EXECUTIVES,Kelantan,238,CA,762.98
CUST_JpgkB,CACC_7y7HJsJ,37,OTHER SERVICE ACTIVITIES,Perlis,54,SA,337.34
CUST_F77Kq,CACC_0QN0D40,72,ACCOUNTANTS,Sabah,198,CA,6074.51
CUST_3vmZV,CACC_CIbKDmH,54,POLICE OFFICERS,Sabah,136,CA,356.86
CUST_8QJLR,CACC_5tPPDAG,96,ELEMENTARY OCCUPATIONS,Pulau Pinang,10,SA,304.37
CUST_QbkxF,CACC_ZeVwDvH,28,UNIVERSITY AND HIGHER EDUCATION TEACHER,Melaka,149,SA,779.38
CUST_1tpXH,CACC_ytDQLrm,36,RENTING OF MACHINERY&EQUIPMENT W/O,WP Putrajaya,155,SA,5912.47
CUST_rlWpP,CACC_WmY7Faf,15,"MANUFACTURE OF WEARING APPAREL, DRE",Sarawak,184,CA,617.88
CUST_MMMFo,CACC_2R67tJT,43,OTHER AGRICULTURE,Kelantan,87,SA,2118.62
CUST_LAyiu,CACC_61U22vA,71,TEACHER/LECTURER,Kedah,105,CA,1451.63
CUST_aQTEA,CACC_MQKS98x,10,SELF-EMPLOYED,Terengganu,18,SA,883.4
CUST_tkOK4,CACC_S7hs3T3,85,(BLANK),Pahang,214,SA,100.0
CUST_qDRfR,CACC_RivjmQd,64,CARTOGRAPHERS AND SURVEYORS,Negeri Sembilan,78,CA,1961.65
CUST_GpWTl,CACC_WJLfXwQ,93,TANNING&DRESSING OF LEATHER;MFR OF,Pulau Pinang,154,SA,8819.47
CUST_eVsl5,CACC_EODGjmV,23,ACCOUNTANT,Perak,119,CA,6427.26
CUST_b9Jl5,CACC_cLpVFbw,72,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,Kelantan,192,CA,2930.85
CUST_o04oB,CACC_B2tgWXw,31,GENERAL OFFICE CLERKS,Perlis,94,SA,9345.33
CUST_dT3k6,CACC_la7hpZR,32,NURSE,Pulau Pinang,174,SA,827.84
CUST_o13zt,CACC_AbVLqt8,74,STUDENT,Melaka,13,CA,5828.4
CUST_J76TZ,CACC_zVWbHHu,86,EDUCATION,Perlis,96,CA,281.66
CUST_oxhL5,CACC_QVS9QSV,50,MANUFACTURE OF OTHER NON-METALLIC,Sarawak,203,CA,6558.39
CUST_G3CUN,CACC_53JOsyy,18,TELECOMMUNICATION,Melaka,77,CA,6763.87
CUST_GmIdS,CACC_MaI8Tzq,24,SELF-EMPLOYED,Pulau Pinang,239,SA,1094.03
CUST_LCocp,CACC_Jl1agW5,14,ACCOUNTANT,Perak,200,CA,957.11
CUST_4ZEpD,CACC_VagF6nI,23,SHIPS DECK OFFICERS AND PILOTS,WP Labuan,69,CA,1055.65
CUST_dYLzN,CACC_nH3WtIg,54,HOSPITALITY & REL SERVICES PROFESSI,WP KL,105,SA,505.71
CUST_o4HdN,CACC_CMfibw9,23,FINANCIAL INTERMEDIATION,WP Labuan,176,CA,4362.15
CUST_85qG1,CACC_y7N0XtG,43,CARTOGRAPHERS AND SURVEYORS,Terengganu,77,SA,2834.28
CUST_AU3OK,CACC_v8EErom,98,RENTING OF MACHINERY&EQUIPMENT W/O,Kelantan,96,CA,2042.57
CUST_DvlrR,CACC_eeRocN3,22,MEDICAL DOCTOR,Pahang,48,SA,682.98
CUST_BtpDl,CACC_Ro6oJd4,57,PENSIONER,WP KL,134,CA,1830.85
CUST_0V6mb,CACC_J768MO1,14,EDUCATION,Sabah,181,CA,54324.48
CUST_0pMBV,CACC_G7j3R8a,75,COOKS,Kelantan,154,CA,4926.89
CUST_evxPE,CACC_KF7hB0J,85,SERVICE AND SALES WORKERS,Negeri Sembilan,228,SA,1548.99
CUST_nVViW,CACC_FlVS5hn,81,FINANCIAL AND INVESTMENT ADVISERS,Kelantan,91,SA,2600.19
CUST_CFOIp,CACC_2KaFBiG,53,OTHER AGRICULTURE,Kedah,114,SA,3707.25
CUST_vvFn4,CACC_enmtb6O,47,LANDSCAPE ARCHITECTS,WP Labuan,235,CA,3938.85
CUST_dy7jW,CACC_TRv49mg,51,BUILDING ARCHITECTS,Kedah,89,SA,135.52
CUST_CWIwC,CACC_WL513vq,11,DOCTOR,Sabah,159,CA,21479.11
CUST_mz3fO,CACC_OMhpx9A,25,DOCTOR,WP KL,102,SA,1247.35
CUST_1mmom,CACC_rOsGDA7,65,"MINING,MANUFACTURING & CONSTRUCTION PROF",WP KL,78,SA,438.73
CUST_aTW9a,CACC_Iy6gWIg,51,DOCTOR,Melaka,220,CA,25476.48
CUST_cWi72,CACC_MUfmMnM,80,MANAGING DIRECTORS AND CHIEF EXECUTIVES,Perak,195,CA,3718.45
CUST_naZ2C,CACC_JLyJT91,56,STUDENT,Kedah,142,SA,1339.19
CUST_GnA4c,CACC_IHPB3CZ,34,LANGUAGE TEACHERS,WP Putrajaya,24,SA,1020.39
CUST_7I3sl,CACC_mnacnXu,37,SHIP ENGINEER,Negeri Sembilan,178,CA,389.44
CUST_jZnzn,CACC_DkflQMj,51,LANGUAGE TEACHERS,Perak,115,SA,239.62
CUST_HcYDK,CACC_xvYryuj,32,ELEMENTARY OCCUPATIONS,WP KL,196,CA,2392.34
CUST_2yPOy,CACC_Q6jrYhx,37,FINANCIAL AND INVESTMENT ADVISERS,Perlis,196,SA,492.92
CUST_3Ql1i,CACC_eyvj5lk,66,OTHERS,Negeri Sembilan,179,CA,425.02
CUST_ALOkA,CACC_OC9rJBx,58,"RECREATIONAL, CULTURAL AND SPORTING",WP Labuan,229,CA,100.0
CUST_Phyvg,CACC_VTGgxiY,21,MANAGERS,Sabah,68,CA,3252.08
CUST_leXhh,CACC_DsXJn3F,20,ENGINEERING PROF(INCL ELECTROTECHNO,Perlis,231,CA,1408.66
CUST_mRzsc,CACC_9IJlYEZ,22,AUDITOR,Pahang,162,SA,15864.54
CUST_jC7XK,CACC_khefiT6,55,ACADEMICIANS,Selangor,203,SA,601.97
CUST_lzUIk,CACC_OsSYifs,54,SHIPS DECK OFFICERS AND PILOTS,Sarawak,35,CA,891.0
CUST_lzSYN,CACC_kfBabph,56,"RECREATIONAL, CULTURAL AND SPORTING",Pahang,117,CA,7004.25
CUST_jfpwk,CACC_Zuqvkdu,80,ACADEMICIANS,Pulau Pinang,69,SA,1837.78
CUST_GQzJC,CACC_bjEEx0p,33,SCHEDULED AIR TRANSPORT,WP KL,91,CA,3160.0
CUST_QhKtX,CACC_5Bz72ht,36,DENTISTS,Perlis,90,SA,100.0
CUST_wtNVa,CACC_wg699ap,69,ADMINISTRATIVE ASSOCIATE PROFESSION,WP Putrajaya,74,SA,426.94
CUST_tGEE0,CACC_dk7xCoy,10,PROFESSIONAL GOV SOCIAL BENEFIT OFF,Selangor,63,CA,1434.53
CUST_KHSjV,CACC_ioUdUIF,20,SCHEDULED AIR TRANSPORT,Melaka,204,CA,4944.99
CUST_SL0Jq,CACC_yKiNfXp,68,SECTOR N.E.C,Perlis,176,SA,3595.77
CUST_YCsIx,CACC_nysjM82,34,LANDSCAPE ARCHITECTS,Perlis,45,SA,244.12
CUST_s5OrK,CACC_K55EhRZ,40,"LIBRARIANS, ARCHIVISTS AND CURATORS",Terengganu,42,SA,3510.56
CUST_uYXqz,CACC_Xs0Kz1q,90,"SALES, MARKETING & PUBLIC RELATIONS",Sarawak,42,SA,7819.94
CUST_XVgYV,CACC_BR9Q1pl,85,RECEPTIONIST,Perlis,208,SA,2512.37
CUST_ONMGG,CACC_S4JoGnj,58,CLERICAL,Kedah,151,CA,897.4
CUST_m7Az4,CACC_iGiCh3V,29,SYSTEM ANALYSTS,Perlis,71,SA,21787.0
CUST_QFCJ9,CACC_XRcjndw,83,HOTELS AND RESTAURANTS,WP KL,44,SA,2083.32
CUST_o2gOh,CACC_ovU3qVe,69,NON-EXECUTIVE,Sarawak,9,CA,2294.98
CUST_5jS6Q,CACC_upBiaiV,82,EDITOR/WRITER,Perak,108,CA,3300.4
CUST_Gqpu7,CACC_NjXI01L,34,IT SPECIALIST,Negeri Sembilan,98,SA,685.87
CUST_0un1x,CACC_pDsqW2J,83,GENERAL WORKER,Kedah,58,CA,12666.64
CUST_Gtymh,CACC_xd7XLuX,15,PHARMACIST,Kelantan,105,SA,522.35
CUST_oHfMX,CACC_IbIms5x,67,BANKER,Kedah,101,SA,1897.95
CUST_O2HVn,CACC_8rc35hA,36,BUILDING ARCHITECTS,Negeri Sembilan,45,SA,934.57
CUST_LAZod,CACC_6166j1c,19,PERSONAL SERVICES WORKERS NOT ELWHE,Perlis,77,CA,257.64
CUST_UIntJ,CACC_NGC4EPO,59,PROFESSIONAL GOV SOCIAL BENEFIT OFF,Kelantan,153,CA,1049.8
CUST_Xd4Vq,CACC_ModdKRK,21,BUILDING ARCHITECTS,Negeri Sembilan,83,SA,526.19
CUST_lXTaW,CACC_oTwmmTo,82,VOCATIONAL EDUCATION TEACHERS,Perlis,82,CA,2361.01
CUST_JDBpK,CACC_xm48TNd,69,ELEMENTARY OCCUPATIONS,Pahang,106,CA,343.98
CUST_KHxZa,CACC_A7Bx5G0,78,CRAFT AND RELATED TRADES WORKERS,Kelantan,90,CA,3459.26
CUST_7fLIV,CACC_6sCh6qE,15,"MANUFACTURE OF WEARING APPAREL, DRE",Kelantan,63,SA,221.32
CUST_xj74c,CACC_BiP3gSx,79,CARTOGRAPHERS AND SURVEYORS,Kedah,192,CA,639.89
CUST_rnbbw,CACC_MLNtEcI,84,COMPUTER PROGRAMMER,Perak,234,SA,6603.64
CUST_I4WfR,CACC_aw22FJn,36,SCHEDULED AIR TRANSPORT,Sarawak,82,SA,1338.42
