Customer_ID,Customer_Acc,Age,Stated_Occupation,Location_State,Account_Tenure_Months,Account_Type,Avg_Balance
CUST_Tcwkg,CACC_WlQK3jL,62,GENERAL OFFICE CLERKS,Kedah,34,CA,969950.09
CUST_39Rpm,CACC_aGwLBKH,75,EXECUTIVE,Perlis,173,CA,68166.55
CUST_Hqv5U,CACC_7aFq7x0,81,FINANCIAL INTERMEDIATION,WP KL,160,CA,33131.59
CUST_wBaVq,CACC_U2iAlKm,23,CRAFT AND RELATED TRADES WORKERS,Sabah,88,CA,438236.17
CUST_s4IVW,CACC_f3DfMmJ,28,CONSULTANT,Pulau Pinang,34,CA,111543.98
CUST_NrKsy,CACC_SlbxD8t,49,REAL ESTATE ACTIVITIES,Pulau Pinang,181,SA,686164.61
CUST_Xcv0k,CACC_m6ZpZTm,84,PRIMARY SCHOOL & EARLY CHILDHOOD TEACHERS,Pahang,36,CA,895559.64
CUST_pKXZb,CACC_vlsA0nD,36,"OTHER COMMUNITY, SOCIAL & PERSONAL",Sarawak,17,SA,152679.54
CUST_3jCJK,CACC_5pewh4Y,48,RECEPTIONIST,Terengganu,195,CA,404385.46
CUST_rxF3U,CACC_6eThc48,31,ACTORS,Perak,153,SA,374872.91
CUST_cM5xp,CACC_PIJBcdV,86,MEDICAL DOCTOR,Perak,162,CA,442441.3
CUST_6mUGr,CACC_wQNJQFt,70,HOSPITALITY & REL SERVICES PROFESSI,Perlis,162,CA,456153.23
CUST_0oU52,CACC_leJUInK,13,MOTOR VEHICLE MECHANICS AND REPAIRE,Melaka,144,SA,716541.71
CUST_mYezK,CACC_j1UiQJZ,92,IT SPECIALIST,Sarawak,235,CA,173532.05
CUST_aP1Jm,CACC_3pjvmCr,98,OTHER NON-SCHEDULED PASSENGER LAND,Sabah,160,CA,617560.7
CUST_hneF2,CACC_pOZYJlX,91,TECHNICIAN,Perak,27,CA,397765.02
CUST_5h4rw,CACC_kEuL4Lr,89,RENTING OF MACHINERY&EQUIPMENT W/O,Kedah,224,SA,513190.35
CUST_ezZSa,CACC_R2i0DDw,84,CLERICAL,Perak,167,CA,351253.29
CUST_0h2zE,CACC_0CCAZrH,69,ACTORS,WP KL,179,CA,862313.35
CUST_m2Ptc,CACC_pQSPaOw,57,PROFESSIONALS,Kedah,32,SA,699698.76
CUST_j6Ojd,CACC_ZFfAU4L,18,SECONDARY EDUCATION TEACHERS,Terengganu,171,CA,639633.31
CUST_P6Jmi,CACC_QnzEIgd,17,NON-EXECUTIVE,Pahang,181,CA,628118.67
CUST_1dchU,CACC_RbwG0v7,12,RENTAL OF PERSONAL AND HOUSEHOLD GOODS,Selangor,20,SA,266196.12
CUST_WrTqT,CACC_N7jFQu9,84,VOCATIONAL EDUCATION TEACHERS,Terengganu,146,SA,56255.54
CUST_bP2K6,CACC_orGgjhP,12,OPTOMETRISTS AND OPHTHALMIC OPTICIANS,Perak,110,SA,436804.01
CUST_xUeGQ,CACC_OR5mEp6,28,GENERAL WORKER,Terengganu,50,CA,300203.54
CUST_SsBPd,CACC_yzSoA5G,74,DOCTOR,Kedah,168,CA,403969.26
CUST_fx9lT,CACC_p86K6L8,38,MANUFACTURE OF TOBACCO PRODUCTS,Negeri Sembilan,109,CA,687388.69
CUST_VNTwX,CACC_Hvycq9z,91,FINANCIAL AND INVESTMENT ADVISERS,WP Putrajaya,70,CA,612681.78
CUST_5Jm52,CACC_lghtB2E,36,TEACHER/LECTURER,Selangor,229,CA,632353.06
CUST_h04yI,CACC_chQ8OWZ,98,"EDUCATION, HEALTH AND OTHERS",Perlis,8,SA,244364.45
CUST_V3Z37,CACC_tu6zmWy,40,RENTAL OF PERSONAL AND HOUSEHOLD GOODS,WP KL,40,CA,317364.36
CUST_Ythju,CACC_2WlcL7z,96,DOCTOR,WP KL,134,CA,387989.49
CUST_yfAzb,CACC_PAn6dl9,82,CONSULTANT,Pahang,106,SA,728308.21
CUST_IygkX,CACC_MaFigU8,17,OPTOMETRISTS AND OPHTHALMIC OPTICIANS,Terengganu,150,SA,133154.7
CUST_qJKm4,CACC_mM04sAM,54,PILOT,WP Putrajaya,24,SA,165100.93
CUST_dAw46,CACC_Ib5Gvdk,80,"FINANCE, INSURANCE, REAL ESTATE AND",Negeri Sembilan,137,SA,732508.18
CUST_nSpHP,CACC_f03Y1pK,29,EXTRA-TERRITORIAL ORGANISATIONS AND,Terengganu,176,CA,989757.4
CUST_miS2c,CACC_jO4sJUB,38,PILOT,Pahang,67,CA,894798.46
CUST_1Ncna,CACC_1gA2WpW,49,CRAFT AND RELATED TRADES WORKERS,Perak,163,SA,200487.5
CUST_0XF1d,CACC_PJACf2U,42,"RECREATIONAL, CULTURAL AND SPORTING",Kedah,146,SA,717820.77
CUST_wK83K,CACC_wtR7TNU,41,RENTING OF MACHINERY&EQUIPMENT W/O,Kedah,143,CA,261369.4
CUST_6rMVF,CACC_m3Vc0Uh,98,SERVICE AND SALES WORKERS,WP Labuan,13,SA,218352.83
CUST_1QkT9,CACC_VFV6OiP,41,PROFESSIONALS,Kelantan,97,CA,826283.84
CUST_6FyJ9,CACC_KLo9M1D,52,GENERAL WORKER,WP Putrajaya,176,CA,40727.95
CUST_Pli6H,CACC_mvbf2W1,14,LANGUAGE TEACHERS,Perak,212,CA,545793.94
CUST_dQ53Z,CACC_ZQRFqHd,98,"LIBRARIANS, ARCHIVISTS AND CURATORS",Sabah,78,CA,822134.6
CUST_Y2RuV,CACC_zBe3c2k,27,GENERAL WORKER,Melaka,143,SA,587188.16
CUST_8lHwF,CACC_99miLSj,69,MANAGERS,Perak,79,CA,591120.62
CUST_ukw4o,CACC_OlHAxx3,43,FIRE FIGHTER,WP Putrajaya,212,CA,941873.72
CUST_AcXuk,CACC_U1Ova17,55,MEDICAL DOCTOR,Sarawak,31,CA,976483.22
CUST_hakpO,CACC_NctGiqT,57,SHIP ENGINEER,Perlis,25,SA,472599.08
CUST_ZDbYJ,CACC_64T80rS,59,SHIPS DECK OFFICERS AND PILOTS,Kelantan,196,SA,615449.05
CUST_orSkE,CACC_TAGA6El,71,PERSONAL SERVICES WORKERS NOT ELWHE,Perlis,128,SA,557424.1
CUST_fU5lh,CACC_tB8LuVf,46,FINANCIAL AND INVESTMENT ADVISERS,Terengganu,213,SA,558217.19
CUST_uySnK,CACC_Z0SFpRR,69,DENTISTS,Sabah,79,CA,420910.9
CUST_5ox4v,CACC_iYRNXer,36,RELIGIOUS TEACHERS,Perlis,206,CA,824279.31
CUST_cZmIh,CACC_e5FEHW5,69,SHIPS DECK OFFICERS AND PILOTS,Pahang,28,SA,357274.45
CUST_6ByTV,CACC_v6C07Wu,86,HEALTH AND SOCIAL WORK,Sarawak,231,SA,933448.98
CUST_zbOvt,CACC_bBH9Che,68,PHARMACISTS,Terengganu,149,CA,390797.43
CUST_ZzHI6,CACC_fssvuzP,41,STEWARD/STEWARDESS,Sabah,120,CA,166612.11
CUST_3Geht,CACC_5gL3Mrn,73,MANUFACTURE OF OTHER NON-METALLIC,Pulau Pinang,177,SA,941016.24
CUST_7QNJ6,CACC_6zl3ajz,16,VOCATIONAL EDUCATION TEACHERS,Kedah,45,CA,127471.72
CUST_79BZ4,CACC_O7icpmo,12,SERVICE AND SALES WORKERS,WP KL,180,CA,291692.31
CUST_k8KyM,CACC_hboibNy,53,PHARMACIST,Perlis,192,CA,901377.51
CUST_R6vdY,CACC_pthZ3Rv,42,PHYSICAL & ENGINEERING SCIEN TECHNICIANS,Perak,187,CA,899765.92
CUST_2w6Fd,CACC_p5Az2Ta,31,"PUBLIC ADMINISTRATION & DEFENSE,",WP Putrajaya,240,SA,915355.93
CUST_3Szzo,CACC_8DYwiEP,65,RELIGIOUS TEACHERS,Melaka,174,CA,873263.61
CUST_3k0RJ,CACC_uTMIJ3K,82,"RETAIL TRADE,EXCEPT OF MOTOR",Selangor,210,SA,617656.26
CUST_D3jW0,CACC_J9LQrzn,35,STEWARD/STEWARDESS,Pulau Pinang,66,CA,520175.59
CUST_k76CA,CACC_onZZxCU,32,PROFESSIONAL GOV SOCIAL BENEFIT OFF,Terengganu,127,SA,807511.88
CUST_lKBsr,CACC_FzHBAt3,30,SYSTEM ANALYSTS,WP Putrajaya,226,CA,849267.89
CUST_yxg4J,CACC_AeYupR3,10,STEWARD/STEWARDESS,Melaka,66,CA,938423.36
CUST_skLaW,CACC_SYR74QO,73,SECRETARY,Sarawak,187,CA,604558.78
CUST_vUE49,CACC_RL7uZRb,26,PHARMACIST,Kelantan,150,SA,120257.07
CUST_41327,CACC_VL8k1uf,12,PILOT,WP KL,240,CA,957981.08
CUST_NK8b4,CACC_cx4ebD6,37,OTHER SERVICE ACTIVITIES,Melaka,198,CA,841030.63
CUST_44ITJ,CACC_4QuVFYe,13,SHIPS DECK OFFICERS AND PILOTS,WP KL,38,CA,309521.1
CUST_9T4fp,CACC_uqiuHBt,80,OTHER NON-SCHEDULED PASSENGER LAND,WP Putrajaya,188,SA,436401.3
CUST_VqCbU,CACC_An7xDGq,63,SCHEDULED AIR TRANSPORT,WP Labuan,61,SA,416894.23
CUST_hv8SD,CACC_YSauM2D,68,CHILDREN BELOW AGE,Terengganu,28,CA,841718.1
CUST_n0UqF,CACC_ov4YHyt,82,REAL ESTATE ACTIVITIES,Pulau Pinang,67,CA,252308.93
CUST_anvdN,CACC_2DAztD8,45,MANAGING DIRECTORS AND CHIEF EXECUTIVES,Pulau Pinang,228,CA,433462.16
CUST_UilRe,CACC_SMZsk9s,78,PROFESSIONAL POLICE INSPECTOR & DET,Kelantan,88,CA,709817.44
CUST_02Oto,CACC_wYtNfHe,25,RELIGIOUS TEACHERS,Selangor,87,CA,581239.78
CUST_PrJr9,CACC_T0mrfAJ,96,ELEMENTARY OCCUPATIONS,WP KL,234,CA,330453.15
CUST_F7nCY,CACC_TyhvqoD,37,AUDITOR,Perlis,196,SA,587446.13
CUST_MVWbu,CACC_5KPAAXd,75,PHARMACIST,Pahang,66,SA,50854.88
CUST_31izd,CACC_R6Ss6Z1,55,RELIGIOUS TEACHERS,WP Labuan,127,CA,232303.61
CUST_3TI42,CACC_ckhA46f,10,PROFESSIONALS,Melaka,41,CA,858367.38
CUST_Zquvd,CACC_E39a1pB,57,PILOT,Sarawak,43,SA,846892.58
CUST_v8J6n,CACC_YKxfpaa,30,TEACHER/LECTURER,Melaka,109,SA,85569.91
CUST_rC75t,CACC_uGzaPhK,66,CARTOGRAPHERS AND SURVEYORS,WP Labuan,67,CA,519421.29
CUST_PjvFe,CACC_pO3Vbn8,77,"PLANT AND MACHINE OPERATORS, AND ASSEMBLERS",Melaka,34,CA,514401.4
CUST_JEZ5g,CACC_5VdAQIw,67,OPTOMETRISTS AND OPHTHALMIC OPTICIANS,Pahang,118,SA,555272.27
CUST_DOP4W,CACC_lxm35dA,23,CRAFT AND RELATED TRADES WORKERS,Negeri Sembilan,108,SA,834084.76
CUST_vYiUk,CACC_s2u46IC,70,EDUCATION,WP Labuan,143,SA,251739.32
CUST_z6h32,CACC_O3SO9Eh,72,COMPUTER PROGRAMMER,Terengganu,96,CA,482130.49
CUST_ahtlu,CACC_SlE8Kl6,51,POLICE OFFICERS,Pahang,139,SA,452482.62
CUST_oMEZN,CACC_MlKRtNu,73,PROFESSIONAL POLICE INSPECTOR & DET,Sabah,78,CA,662850.14
CUST_RytyE,CACC_SbmC6y6,54,PERSONAL SERVICES WORKERS NOT ELWHE,WP Labuan,132,SA,302266.07
CUST_ahTOx,CACC_7m21nrB,52,WAITER/WAITRESS,Kedah,7,SA,9854.09
CUST_yQwby,CACC_YUVFgYm,71,MANUFACTURE OF TOBACCO PRODUCTS,Kedah,92,SA,987430.19
CUST_PxvNT,CACC_lh6e3dy,67,SELF-EMPLOYED,WP KL,7,SA,950941.99
CUST_iSo3i,CACC_MXwuqh7,16,CLERK,WP Putrajaya,71,CA,71113.44
CUST_urgJc,CACC_ZtQfYSX,36,EDUCATION,WP KL,11,SA,605013.5
CUST_IMJws,CACC_Bmvz7FD,33,AUDITOR,Kedah,173,SA,149949.41
CUST_WpT4I,CACC_DV9FKGq,49,TELECOMMUNICATION,WP Putrajaya,122,SA,354248.49
CUST_34fHR,CACC_1HY4wzt,10,EDUCATION,WP Labuan,193,CA,543054.88
CUST_58Iib,CACC_T7FYaJb,82,COOKS,WP Putrajaya,210,CA,942070.74
CUST_8zV8s,CACC_Fl6K9pm,92,TRANSPORT VIA RAILWAYS (MRS),Terengganu,178,CA,831168.26
CUST_fofOe,CACC_txZDFOc,92,SHIP ENGINEER,Pahang,195,SA,539754.77
CUST_6B4uH,CACC_n2NxYzd,55,GOVERNMENT SERVANT,Selangor,164,SA,536670.13
CUST_RiyQr,CACC_ylbEjYd,54,RECEPTIONIST,Perak,57,CA,180295.33
CUST_RNadf,CACC_mWY6TC1,47,MANUFACTURE OF OTHER NON-METALLIC,Melaka,60,SA,541906.08
CUST_TGxpD,CACC_CtCPyJ4,66,LANDSCAPE ARCHITECTS,Negeri Sembilan,109,CA,383629.26
CUST_RLXme,CACC_VZA9QK7,87,TELECOMMUNICATION,Melaka,227,CA,46246.35
CUST_cVcPE,CACC_igdmMwe,44,POLICE OFFICERS,Terengganu,142,CA,492366.07
CUST_cptXf,CACC_pxToBzZ,58,SALES WORKERS NOT ELSEWHERE CLASSIF,Negeri Sembilan,159,SA,892642.12
CUST_FchzX,CACC_oy5uxp4,37,MEDICAL DOCTOR,Perak,68,CA,922952.69
CUST_hmOD8,CACC_xuhDla5,11,"SKILLED AGRICULTURAL, FORESTRY, LIVESTOCK AND FISHERY WORKERS",WP KL,24,SA,714323.57
CUST_HB6nM,CACC_qCP4MVw,23,TRANSPORT VIA RAILWAYS (MRS),Selangor,180,SA,82082.9
CUST_xaGbl,CACC_tZ2Czky,11,ENGINEERING PROF(INCL ELECTROTECHNO,Selangor,98,CA,376644.51
CUST_tvC0B,CACC_YoIKeKg,50,SALES WORKERS NOT ELSEWHERE CLASSIF,Perlis,187,SA,635740.77
CUST_TZlFR,CACC_wL0yobW,95,LANGUAGE TEACHERS,Selangor,136,CA,604676.03
CUST_vzV9A,CACC_vCtmhb5,28,BANKER,Melaka,194,SA,452342.29
CUST_NAEai,CACC_f2XhGCI,60,HOSPITALITY & REL SERVICES PROFESSI,Perak,208,CA,99852.49
CUST_jEeGS,CACC_hVnhkR5,43,EXECUTIVE,WP Labuan,187,CA,406582.87
CUST_2THO7,CACC_GXSM7w1,73,MANAGERS,Kedah,104,SA,843326.96
CUST_1qs2M,CACC_SJlDI8c,56,TRANSPORT VIA RAILWAYS (MRS),Sabah,230,SA,763870.43
CUST_C53Uv,CACC_gjTYJK6,79,SHIPS DECK OFFICERS AND PILOTS,Sabah,18,CA,43363.83
CUST_2s4pq,CACC_rqp48O5,63,PERSONAL SERVICES WORKERS NOT ELWHE,Pahang,13,SA,791306.2
CUST_xL1pR,CACC_38zYV83,88,EDITOR/WRITER,WP Labuan,122,CA,126872.55
CUST_67swU,CACC_6QZcESr,17,"OTHER COMMUNITY, SOCIAL & PERSONAL",Negeri Sembilan,69,CA,526608.17
CUST_vQbKv,CACC_NmtiTsH,96,CARTOGRAPHERS AND SURVEYORS,Sabah,43,CA,173072.51
CUST_SYXtk,CACC_U0LI94w,27,ACADEMICIANS,Sarawak,200,CA,166794.74
CUST_2Scf8,CACC_e9GAZJs,87,PHARMACISTS,Perak,63,CA,824031.62
CUST_972BV,CACC_VGyG0SA,43,FINANCIAL INTERMEDIATION,Pulau Pinang,111,CA,232529.43
CUST_65kpG,CACC_POQP66k,12,PROFESSIONALS,Negeri Sembilan,217,CA,463414.66
CUST_gp5HO,CACC_NEyfyZ0,72,BANKER,Selangor,193,CA,403747.69
CUST_5g9og,CACC_FzryHpc,50,"SALES, MARKETING & PUBLIC RELATIONS",WP Putrajaya,199,CA,283952.1
CUST_QdlL6,CACC_SQuYQZu,76,VOCATIONAL EDUCATION TEACHERS,Sarawak,71,CA,202649.33
CUST_7pBtg,CACC_UBscU46,62,GENERAL OFFICE CLERKS,Perlis,61,SA,900564.49
CUST_SQpgI,CACC_zKPu7sH,30,ACTORS,Pahang,157,CA,99840.65
CUST_JIQES,CACC_QQALEk5,90,TEACHER/LECTURER,Perlis,56,SA,344675.52
CUST_AxHKF,CACC_oRiNS69,22,ELEMENTARY OCCUPATIONS,Melaka,32,CA,647571.93
CUST_12XbL,CACC_QNpnzzg,91,PILOT,Sarawak,7,SA,659231.75
CUST_gefSZ,CACC_Qp5AKFf,73,"PLANT AND MACHINE OPERATORS, AND ASSEMBLERS",Selangor,151,SA,508748.62
CUST_Juata,CACC_WftRa1Q,21,RECEPTIONIST,WP Putrajaya,42,SA,653073.08
CUST_RX01A,CACC_69lqgEX,52,SERVICE AND SALES WORKERS,WP Labuan,156,CA,976998.55
CUST_QbRZo,CACC_1KBfVTK,68,PROFESSIONAL POLICE INSPECTOR & DET,WP Labuan,170,CA,733944.91
CUST_QkC8v,CACC_v6JBe3V,83,CLERICAL SUPPORT WORKERS,Perlis,17,SA,35829.38
CUST_KPZvI,CACC_VaYHtwv,19,WAITER/WAITRESS,Sarawak,199,CA,68847.6
CUST_ibwqy,CACC_Qw0FknF,67,SECTOR N.E.C,Pahang,132,CA,257099.28
CUST_kVtaV,CACC_SylJkeV,15,OTHER AGRICULTURE,Terengganu,211,SA,388820.86
CUST_ICJUM,CACC_Ae42SWE,71,OTHER SERVICE ACTIVITIES,WP Putrajaya,116,SA,685449.87
CUST_9cixX,CACC_JtmyxGW,34,NURSE,WP KL,166,CA,155271.49
CUST_p10FO,CACC_yJX2Ww4,46,SHIPS DECK OFFICERS AND PILOTS,Terengganu,82,SA,349368.8
CUST_VJlgm,CACC_IbiqDOd,45,RECEPTIONIST,Pulau Pinang,206,SA,60329.74
CUST_uKnGu,CACC_umz66Ie,62,SECTOR N.E.C,Kedah,184,SA,813824.5
CUST_KJg6g,CACC_Ql7puPu,22,BUILDING ARCHITECTS,Pulau Pinang,10,CA,211323.8
CUST_B4CUq,CACC_mRxFw7F,23,ADMINISTRATIVE ASSOCIATE PROFESSION,Terengganu,192,CA,102296.57
CUST_Ib8UH,CACC_OIWJBgy,80,BUILDING ARCHITECTS,Perak,210,CA,149847.42
CUST_YiDDx,CACC_O7WTtZX,49,ELEMENTARY OCCUPATIONS,Selangor,170,SA,115998.85
CUST_DZOps,CACC_gabUgTF,45,"PUBLIC ADMINISTRATION & DEFENSE,",Sabah,138,SA,895571.06
CUST_RqI0x,CACC_Opguvvo,40,SEAMSTRESS,Sabah,49,CA,870731.31
CUST_DeL5h,CACC_2QuJscF,89,"EDUCATION, HEALTH AND OTHERS",WP KL,121,CA,649745.64
CUST_Lak49,CACC_yOQTyrG,33,OPTOMETRISTS AND OPHTHALMIC OPTICIANS,WP Labuan,184,CA,375212.49
CUST_nmvjc,CACC_4BH5xJh,13,WAITER/WAITRESS,Negeri Sembilan,95,SA,101533.98
CUST_eaAkG,CACC_0K3tieI,13,ECONOMISTS,Sabah,84,SA,115133.53
CUST_I6nRK,CACC_gS2H9L4,10,NON-EXECUTIVE,Sabah,138,CA,156874.57
CUST_lomLV,CACC_l4HqmzY,71,SYSTEM ANALYSTS,Perak,161,SA,49798.56
CUST_dinzx,CACC_iXzE6E5,19,PHYSICAL & ENGINEERING SCIEN TECHNICIANS,Negeri Sembilan,221,SA,322550.87
CUST_j1Psx,CACC_aGBiDQ5,89,"MANUFACTURE OF WEARING APPAREL, DRE",WP Labuan,88,SA,981624.01
CUST_k0U9u,CACC_ClJVswV,67,MFR OF WOOD&PRODS OF WOOD&CORK EXCE,Pahang,150,CA,142366.57
CUST_xDvwx,CACC_jt4Rtg9,52,SALES WORKERS NOT ELSEWHERE CLASSIF,Perlis,42,CA,645642.33
CUST_wlYd2,CACC_1mGicMz,38,EXECUTIVE,Perlis,202,SA,209441.78
CUST_aTS3T,CACC_4i24a21,97,AUDITOR,Terengganu,133,SA,554453.84
CUST_82l20,CACC_FUAA3OE,61,WAITER/WAITRESS,Perlis,125,SA,471653.03
CUST_YpVsI,CACC_InydZpn,34,LANGUAGE TEACHERS,Perlis,171,CA,786974.1
CUST_GYyJm,CACC_wpSmRX0,86,LANGUAGE TEACHERS,Pahang,92,CA,371763.95
CUST_GSEV1,CACC_eUdumft,47,CRAFT AND RELATED TRADES WORKERS,Perak,93,SA,330993.88
CUST_bEuSD,CACC_Ay3ME1D,15,SHIP ENGINEER,Melaka,224,SA,711391.66
CUST_66cNY,CACC_pAtZWVN,57,PROFESSIONAL POLICE INSPECTOR & DET,WP Labuan,8,CA,189803.57
CUST_jpHfW,CACC_H1xL8gG,95,CLERK,Kelantan,109,CA,560578.0
CUST_0tTxt,CACC_anAgmqX,39,STEWARD/STEWARDESS,Perak,226,CA,391241.2
CUST_WZVkU,CACC_uoAOlvF,20,STUDENT,Pulau Pinang,131,CA,112447.6
CUST_o2Euj,CACC_Q53NAff,34,EDITOR/WRITER,Kedah,170,SA,247415.78
CUST_pa0Rd,CACC_fxCLPY4,43,PROFESSIONAL POLICE INSPECTOR & DET,Kedah,197,CA,133139.35
CUST_8JCFQ,CACC_PhRBoka,54,PILOT,Terengganu,105,CA,817161.82
CUST_A6Po7,CACC_1tY9aZn,46,MANUFACTURE OF OTHER NON-METALLIC,WP KL,99,CA,709583.5
CUST_7vDHR,CACC_zrCYKNY,34,HEALTH AND SOCIAL WORK,Selangor,132,CA,759211.15
CUST_04dHb,CACC_euxaBqL,96,FINANCIAL AND INVESTMENT ADVISERS,Negeri Sembilan,215,SA,275885.6
CUST_IPZWy,CACC_T3dSXRq,84,EXTRA-TERRITORIAL ORGANISATIONS AND,Negeri Sembilan,186,CA,804502.72
CUST_dRt9P,CACC_WSGYOXM,41,EDUCATION,Sarawak,79,SA,33587.21
CUST_DVmQV,CACC_1H3eM0c,69,SHIP ENGINEER,Kedah,83,SA,522390.65
CUST_Gukll,CACC_B91rjcu,20,POLICE OFFICERS,Sabah,63,CA,545051.18
CUST_o6sCz,CACC_Iw9jCda,57,"LIBRARIANS, ARCHIVISTS AND CURATORS",Perak,35,SA,49359.09
CUST_2CY9K,CACC_c2YSbfO,34,OTHER SERVICE ACTIVITIES,Kelantan,207,CA,935003.98
CUST_YeLOc,CACC_kP4Pb8g,28,PHYSICAL & ENGINEERING SCIEN TECHNICIANS,Perak,166,CA,93190.28
CUST_iNNWx,CACC_mM1YNlm,26,VOCATIONAL EDUCATION TEACHERS,WP Putrajaya,222,SA,563308.15
CUST_DFadD,CACC_CdQr8i7,94,SALES WORKERS NOT ELSEWHERE CLASSIF,Kelantan,135,CA,417817.92
CUST_FLg8n,CACC_hgWGNTK,48,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,Perlis,22,SA,371917.93
CUST_7cjlD,CACC_r7wegsY,44,AUDITOR,Sabah,206,CA,13232.44
CUST_5tZX6,CACC_3xTecst,71,PRIMARY SCHOOL & EARLY CHILDHOOD TEACHERS,WP Putrajaya,167,CA,160436.35
CUST_VS2aR,CACC_PKZiccy,69,FIRE FIGHTER,WP KL,143,SA,154139.61
CUST_6nnov,CACC_lzT7YRJ,98,SECTOR N.E.C,Pulau Pinang,234,CA,236848.45
CUST_QhkBd,CACC_9Y6vKcX,46,OTHER AGRICULTURE,Perlis,66,CA,791737.73
CUST_r0r0e,CACC_BVnHwDI,56,COMPUTER PROGRAMMER,Sabah,193,SA,694075.49
CUST_pjyOz,CACC_KpMmAPk,65,PILOT,Pahang,120,SA,144247.3
CUST_ieVFB,CACC_sJqYvi2,41,OTHERS,Perlis,239,SA,507669.88
CUST_SlCMq,CACC_6KrVsbb,96,PROFESSIONAL POLICE INSPECTOR & DET,Perlis,14,CA,659684.04
CUST_Racmn,CACC_mIytMTp,32,STUDENT,Kelantan,79,SA,893995.86
CUST_Jyy9k,CACC_kPce0k4,47,STEWARD/STEWARDESS,WP Putrajaya,62,SA,798857.12
CUST_NLVbH,CACC_FGzsvVn,27,MANAGERS,Terengganu,15,SA,297466.53
CUST_S25YJ,CACC_AEP2pCR,48,NURSE,Terengganu,147,CA,890766.88
CUST_FSWJR,CACC_L4tJSfP,41,DOCTOR VETERINAR,Kelantan,94,CA,590067.91
CUST_P60rP,CACC_s72Iz1r,78,PHARMACIST,Negeri Sembilan,20,SA,563037.41
CUST_rJ8Rx,CACC_D0omdi5,89,GENERAL OFFICE CLERKS,Melaka,115,SA,211872.34
CUST_m37QU,CACC_LSgUrUP,92,SHIPS DECK OFFICERS AND PILOTS,Perak,209,CA,536966.61
CUST_1CSdA,CACC_BNJfUVK,60,ACTORS,Melaka,78,CA,838312.04
CUST_Fw5nB,CACC_sjfaGGn,84,"OTHER COMMUNITY, SOCIAL & PERSONAL",Negeri Sembilan,99,SA,988123.14
CUST_4jk6i,CACC_YNcoLjF,80,SCHEDULED AIR TRANSPORT,Negeri Sembilan,147,SA,119429.95
CUST_9hQKg,CACC_xQHzGAF,23,SHIPS DECK OFFICERS AND PILOTS,Pahang,57,SA,386286.96
CUST_fK8Ub,CACC_l3vWjm0,91,"LIBRARIANS, ARCHIVISTS AND CURATORS",Terengganu,190,SA,905303.58
CUST_R9jlx,CACC_eqY9Skq,26,SHIP ENGINEER,Kedah,63,CA,814818.59
CUST_mjZpE,CACC_UJ0v9BA,53,CLERICAL,Selangor,56,SA,912373.1
CUST_NIf0v,CACC_3EVTzpw,97,"MINING,MANUFACTURING & CONSTRUCTION PROF",WP KL,226,CA,255212.74
CUST_MXisq,CACC_zII6HhL,17,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,Melaka,49,CA,166111.57
CUST_UPQcb,CACC_q4ptihq,97,ENGINEER,Sarawak,154,CA,543852.0
CUST_NTwmZ,CACC_nmRXi4x,97,CLERK,WP KL,19,CA,925610.83
CUST_4Ng04,CACC_7YjSzGH,30,NON-EXECUTIVE,Terengganu,83,SA,297725.92
CUST_FOqEN,CACC_Tyk3s5H,96,"RECREATIONAL, CULTURAL AND SPORTING",WP Putrajaya,165,CA,682637.14
CUST_N8NW0,CACC_LaZHf1W,51,ELEMENTARY OCCUPATIONS,WP Labuan,31,SA,996594.24
CUST_ZzF5y,CACC_ECTR1pp,82,PRODUCTION AND MANUFACTURING MANAGERS,Perlis,12,CA,196929.25
CUST_AXoGJ,CACC_817RHzo,30,DENTIST,Pahang,205,CA,668710.4
CUST_wOOXR,CACC_ffHDklK,99,RELIGIOUS PROFESSIONALS,Pulau Pinang,158,CA,49167.05
CUST_YEodJ,CACC_KOG60y5,97,MANAGING DIRECTORS AND CHIEF EXECUTIVES,Kedah,162,SA,546299.14
CUST_Ebko3,CACC_hwUejPt,54,LAWYER/SOLICITOR,Terengganu,206,SA,573662.01
CUST_y139W,CACC_sONWVdg,24,CLERICAL,WP Labuan,92,CA,579957.72
CUST_WIJaL,CACC_j1g4RYD,22,CLERK,WP KL,87,CA,572419.09
CUST_tpKZe,CACC_P7ALzVe,13,ELEMENTARY OCCUPATIONS,Selangor,103,SA,638442.18
CUST_qU91B,CACC_wcniOEM,90,PENSIONER,Pahang,201,CA,714300.27
CUST_BBTro,CACC_6B6iy1z,39,"MUSIC, ARTS AND PERFORMING ARTS TEACHERS",Negeri Sembilan,167,SA,927497.92
CUST_AyFAW,CACC_WJqADuy,51,UNIVERSITY AND HIGHER EDUCATION TEACHER,Sarawak,133,CA,286509.08
CUST_YgJbg,CACC_oRxJx9U,58,VOCATIONAL EDUCATION TEACHERS,Pulau Pinang,121,SA,292681.82
CUST_QF2Gq,CACC_gXAvgGx,75,STUDENT,Sarawak,186,CA,250529.79
CUST_9Oxsy,CACC_PafKIzm,66,CLERICAL SUPPORT WORKERS,WP Putrajaya,207,SA,964379.42
